Date,High,Low,Open,Close
06/19/1986 00:00:00,245.69,244.06,244.06,244.06
06/20/1986 00:00:00,247.56,244.44,247.96,247.96
06/23/1986 00:00:00,247.51,244.51,245.26,245.26
06/24/1986 00:00:00,248.16,244.53,247.03,247.03
06/25/1986 00:00:00,250.06,247.06,248.93,248.93
06/26/1986 00:00:00,249.37,247.74,248.74,248.74
06/27/1986 00:00:00,249.72,248.85,249.6,249.6
06/30/1986 00:00:00,251.72,249.72,250.84,250.84
07/01/1986 00:00:00,252.04,250.54,252.04,252.04
07/02/1986 00:00:00,253.2,251.82,252.7,252.7
07/03/1986 00:00:00,252.91,251.29,251.79,251.79
07/07/1986 00:00:00,251.8,243.68,244.05,244.05
07/08/1986 00:00:00,241.59,239.47,241.59,241.59
07/09/1986 00:00:00,243.07,241.57,242.82,242.82
07/10/1986 00:00:00,243.38,239.76,243.01,243.01
